student_id,predicted_dropout_probability,predicted_dropout_flag,risk_category,support_action,observed_outcome
3770,0.20534015416981477,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
3771,0.9692966533770186,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3772,0.09747911332577885,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3773,0.025612410493081772,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3774,0.999139247209016,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3775,0.02335428583774218,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3776,0.831535616081125,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3777,0.2379053594668952,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3778,0.14329595894347993,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3779,0.6222568478734661,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3780,0.5359077623324539,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3781,0.10332726816023244,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3782,0.03206127607042012,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3783,0.16968309715851668,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3784,0.12050564747732301,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3785,0.9009471907591081,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3786,0.3259499958559293,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3787,0.7081846532723937,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3788,0.7491839383596597,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3789,0.027044251008788853,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3790,0.9908605603247828,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3791,0.05522743542249603,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3792,0.7910229509056157,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3793,0.9987500237314842,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3794,0.9798763543043931,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3795,0.6664195759740855,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3796,0.03391402090245517,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3797,0.16925563769236399,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3798,0.9846914547541694,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3799,0.07551988594453406,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3800,0.9980651070970998,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3801,0.9957894973834521,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3802,0.042485238052737004,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3803,0.01006499466653184,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3804,0.23716868488754697,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3805,0.2962264986437139,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
3806,0.9727530029271333,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3807,0.16807558392956057,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3808,0.65046356297264,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
3809,0.721236276898948,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3810,0.6915821125676889,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3811,0.08743310405647005,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3812,0.9424564808173417,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3813,0.1540203257725762,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3814,0.030625877768042972,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3815,0.12220889355725165,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3816,0.04563054997668959,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3817,0.30657166542381137,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
3818,0.10888039023995519,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3819,0.9270252829253024,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3820,0.9980340833102787,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3821,0.2940417160536941,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3822,0.9545622618950094,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3823,0.27528567966964734,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3824,0.8677702716821601,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3825,0.7788500038986758,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
3826,0.4907633408323738,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
3827,0.9175000897173146,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3828,0.048519095974033415,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3829,0.7896697170225798,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3830,0.1382890956680077,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
3831,0.13661153532614048,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3832,0.399976491011497,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3833,0.7691542552095912,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
3834,0.9895102597117913,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3835,0.12229622556561881,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3836,0.9889110006320001,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3837,0.902086742385786,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3838,0.9078284143252257,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3839,0.6599000726105828,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
3840,0.9032403969824188,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3841,0.3722893395046856,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3842,0.35180306816270984,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3843,0.9786291389676026,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3844,0.8523503594391768,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3845,0.21714872316712594,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3846,0.9977711838159196,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3847,0.9931042475855444,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3848,0.9968876906685168,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3849,0.889143580250555,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3850,0.10889236564356712,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3851,0.9983332064378945,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3852,0.8725986681102215,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3853,0.9621048887550614,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3854,0.4480397067446434,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
3855,0.9990656542097551,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3856,0.17295122876995436,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3857,0.5025557928156341,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
3858,0.3104468753421383,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3859,0.9719431819818927,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3860,0.9202374300793514,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3861,0.7189043084600583,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3862,0.97888135723291,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3863,0.08114998332461479,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3864,0.0318032307517083,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3865,0.9662971003224139,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3866,0.9666531995155702,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3867,0.985896612614616,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3868,0.11694752059035736,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3869,0.1315007489666583,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3870,0.9367326464593813,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3871,0.14612778097784979,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3872,0.09715520636804797,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3873,0.060990795793012406,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3874,0.9894798552720308,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3875,0.9997221008570337,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3876,0.9941010961439304,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3877,0.10045657402336332,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
3878,0.009401483757868138,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3879,0.0699735255428047,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3880,0.35998974375166437,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
3881,0.2353552854017194,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3882,0.07714367095085202,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3883,0.9385375271470334,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3884,0.17534575066931893,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3885,0.08490787500103816,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3886,0.046536965724288885,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3887,0.11618019352523565,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3888,0.12516487847551827,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3889,0.051760042865389315,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3890,0.03624018774747051,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3891,0.1678958166923552,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3892,0.10256193571774304,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3893,0.1813055942116744,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3894,0.9769947902548417,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3895,0.2640686098686852,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3896,0.047157287940611525,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3897,0.9747652474239425,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
3898,0.03145035993400502,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3899,0.3714743922803976,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
3900,0.5882945580058646,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3901,0.07831601640953433,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3902,0.2950732571889878,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3903,0.30265018547048805,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3904,0.8917892320357388,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3905,0.9986788473771236,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3906,0.2166584783723853,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3907,0.0746596259191272,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3908,0.195219249962105,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3909,0.07191609396330902,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3910,0.9933324360942635,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3911,0.1618837773079006,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3912,0.06443072894089613,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3913,0.1537290485833109,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3914,0.33595603552220016,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
3915,0.7010447423616257,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3916,0.027769919678522145,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3917,0.01706788721809102,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3918,0.0767445138832306,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3919,0.12489293123463761,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3920,0.09756691109563174,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3921,0.11583696696743642,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3922,0.07559590052870196,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3923,0.03631685172848764,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3924,0.037383116642708374,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3925,0.13638402120478435,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3926,0.9142936273702121,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
3927,0.04376979416757552,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3928,0.8898549584860266,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3929,0.235869489662455,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3930,0.1311324576416578,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3931,0.051192931217460186,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3932,0.2981067478666726,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3933,0.18768228445230498,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3934,0.7502137092338274,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
3935,0.9711006690032163,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3936,0.4163897175526375,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3937,0.7572758594164665,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3938,0.6338702692482664,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3939,0.02771466791761935,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3940,0.06536361262094836,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3941,0.2955690266618246,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
3942,0.9970217378422206,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3943,0.12539628921397397,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3944,0.9963457695684327,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3945,0.9938245324092065,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3946,0.12135607475131009,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3947,0.3094588734302813,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3948,0.9923438882698619,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3949,0.32126504401257816,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3950,0.021011188843187194,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3951,0.3015085268295169,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
3952,0.9725387891018183,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3953,0.07050058372185922,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3954,0.16034995777248173,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3955,0.9328528580738003,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3956,0.9938352046630551,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3957,0.07626267748222476,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3958,0.2577911494639534,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3959,0.0661884820789872,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3960,0.03208954968530658,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3961,0.9981497582238983,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3962,0.03417132222189179,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3963,0.1368391334394135,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3964,0.027011326458813045,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3965,0.9476253693481613,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3966,0.011985990482788773,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3967,0.1804571273843386,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
3968,0.9168735507460669,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
3969,0.2900622602710959,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3970,0.15138998482399865,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3971,0.11960049622138934,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3972,0.0948933870698454,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3973,0.2505647578188267,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3974,0.052014586470983,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3975,0.05615145601107826,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3976,0.12623013051655374,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3977,0.03588248345448423,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3978,0.1084096110524389,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3979,0.09414550881599974,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3980,0.3559955564702092,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
3981,0.05104903917840388,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3982,0.1400104842675237,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3983,0.16381736011030282,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3984,0.03028270136467892,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3985,0.9926333849260558,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3986,0.04731781580031738,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3987,0.29203229568971717,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3988,0.07096673043742985,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3989,0.0754946998963992,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3990,0.6420595768146526,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
3991,0.039392860370074334,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3992,0.8929920539705944,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3993,0.00585229981510476,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3994,0.5885655848446287,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
3995,0.046252535527011855,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3996,0.9358338849977184,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3997,0.8667486561901125,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
3998,0.013383113044812892,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
3999,0.8930733927914092,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4000,0.10820512382599162,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
4001,0.9995922274406481,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4002,0.9473825926490628,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4003,0.18910497760571143,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4004,0.08294696413385633,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4005,0.06917896505799884,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4006,0.9906032539955555,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4007,0.06936213782138327,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4008,0.9618856632448349,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4009,0.9989613371848113,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4010,0.9862467396455558,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4011,0.9960699830225861,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4012,0.167777500388825,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4013,0.9894963652881645,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4014,0.05771613691149276,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4015,0.03273891666716086,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4016,0.42337718511822764,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
4017,0.4332655136417552,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
4018,0.7812493196189485,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4019,0.11331939805224497,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4020,0.026022189008654457,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4021,0.8646563677565209,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4022,0.06976013559938647,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4023,0.07679809985986459,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4024,0.1991359404369835,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
4025,0.10202502695711209,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4026,0.04293645291303962,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4027,0.14262158128608093,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4028,0.21621955018375882,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
4029,0.04997325642469513,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4030,0.9795640008369773,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4031,0.27494425523821636,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4032,0.010329521424082291,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4033,0.05448603335572201,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4034,0.5082912509399733,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
4035,0.9974870072371872,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4036,0.9979496882841457,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4037,0.15124340264314476,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4038,0.3461821945001502,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
4039,0.034104310433824704,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4040,0.14337527941959943,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4041,0.0520802380134505,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4042,0.07851412224344899,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4043,0.12311605000848407,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4044,0.05825281528990686,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4045,0.0018873731424762217,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4046,0.9832212323744659,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4047,0.12497630386435647,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4048,0.033072898119071915,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4049,0.03625909116452802,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4050,0.03835894080379501,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4051,0.9957756430267657,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4052,0.18579732900027893,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4053,0.8623935864309556,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
4054,0.02844027547170134,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
4055,0.0975266624279049,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4056,0.36477858970373517,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
4057,0.1102524816256125,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
4058,0.16473932488435733,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
